Genotipo,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Longitude,Estado Fenológico,Chl,Flav,Anth,NBI,temp,Valor,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max
QUC 3532-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.17,0.5340968,29.769821,0.22348696,58.976135,4.8693113,27.635864,21.835993,31.042173,0.000638,0.0,100.0,478.0,47.469,42.4173,54.2334
QUC 3534-2018,Senescencia normal,20.91602,988.03876,34.85,0.0053,0.0013,2941.87,2103.0,2648.0,0.285,187.898,207.9411,1.49,34.09,-0.76,-0.76,0.14,111.85,2485.513,11.234,0.00148,0.1,0.074,0.827,2066.0,0.182,-0.223,1041.0,0.278,67.352,0.0048,0.3077528,0.244,-72282415.0,1.0,39335.0,1561.0,0.251,25.2,31.47,0.61,0.3449866,51.708984,0.28539962,41.215343,-4.927284,25.531475,4.7387156,27.168661,0.172705967,0.0,100.0,576.0,36.3547,34.0251,42.6373
QUC 3534-2018,Senescencia normal,29.50586,988.64026,32.48,0.0023,0.00037,893.03,588.0,824.0,0.342,440.262,122.5066,16476.0,33.03,0.55,0.55,0.27,104.12,3004.989,8.407,0.00033,0.077,0.098,0.825,-1621.0,-1146.0,1736.0,0.41,0.161,7.464,0.0082,0.0404272,0.163,-716330624.0,1.0,34619.0,1597.0,0.284,21.68,31.56,0.52,0.3715764,40.65253,0.29103065,43.454742,-0.32957125,26.42438,11.766573,27.612213,0.008240249,0.0,100.0,593.0,37.898,35.1547,42.5718
QUC 3534-2018,Senescencia normal,28.64453,988.27393,31.85,0.0017,0.00061,1181.31,790.0,1025.67,0.331,59.7552,185.9193,34.67,30.29,-1.56,-1.56,0.09,156.03,2626.743,8.852,0.00113,0.132,0.088,0.78,-4043.0,-0.437,2078.0,-0.641,0.306,17.095,0.0054,0.2100888,0.365,,1.0,33505.0,1675.0,0.209,20.01,33.85,0.61,0.3449866,51.708984,0.28539962,41.215343,-4.927284,25.531475,4.7387156,27.168661,0.172705967,0.0,100.0,576.0,36.3547,34.0251,42.6373
QUC 3534-2018,Senescencia normal,20.38672,987.78625,34.44,0.0168,-0.00045,1465.09,1092.0,1276.0,0.255,59.579,151.4889,4542.0,35.29,0.85,0.85,0.14,128.61,2215.54,13.283,0.00122,0.129,0.061,0.81,1.8,0.144,-0.767,1623.0,0.434,56.986,0.0066,0.1848165,-0.027,,1.0,35762.0,1840.0,0.213,19.44,33.73,0.52,0.3715764,40.65253,0.29103065,43.454742,-0.32957125,26.42438,11.766573,27.612213,0.008240249,0.0,100.0,593.0,37.898,35.1547,42.5718
QUC 3534-2018,Senescencia normal,25.68262,993.01312,28.59,0.0072,-0.0012,2654.42,1202.0,1883.33,0.547,139.19,149.89,9782.0,26.05,-2.54,-2.54,0.25,121.15,928.377,3.039,0.0007,0.29,0.176,0.534,4.32,-0.231,0.272,0.959,0.339,58.707,0.0067,0.104923,-0.167,-718819407.0,2.0,40975.0,1822.0,0.236,22.49,27.17,0.51,0.5465274,98.42222,0.08308679,61.396904,-13.618948,18.983934,-9.536571,26.041998,0.987794872,0.931897436,5.658810092,612.0,31.5449,29.4264,37.4282
QUC 3534-2018,Senescencia normal,24.84473,993.36737,30.39,0.0105,0.00166,2682.86,1819.0,2247.33,0.322,94.801,140.383,3808.0,28.03,-2.36,-2.36,0.12,101.17,1387.755,9.276,0.00116,0.162,0.082,0.756,1503.0,0.131,-0.066,0.935,0.408,52.712,0.0071,0.1628443,0.157,-72282395.0,2.0,44651.0,1662.0,0.195,26.87,29.36,0.51,0.5465274,98.42222,0.08308679,61.396904,-13.618948,18.983934,-9.536571,26.041998,0.987794872,0.931897436,5.658810092,612.0,31.5449,29.4264,37.4282
QUC 3534-2018,Senescencia normal,31.24121,994.5036,26.99,0.0117,-0.00271,1904.97,990.0,1704.0,0.48,85.124,129.0178,13637.0,27.93,0.94,0.94,0.29,112.63,2383.743,4.28,0.0014,0.105,0.169,0.725,2422.0,0.147,-0.1,0.953,0.128,46.576,0.0078,0.1806249,-0.231,-718819407.0,2.0,38801.0,1797.0,0.251,21.59,29.28,0.53,0.57384723,92.76033,0.06700128,63.21465,-10.9954815,17.115644,-6.674788,23.59775,0.969494949,0.794343434,18.0662638,576.0,31.7903,29.1072,38.35
QUC 3534-2018,Senescencia normal,30.13867,994.83643,28.89,0.0132,0.0018,2903.08,2017.0,2702.33,0.305,75.883,93.1633,5039.0,28.63,-0.26,-0.26,0.13,82.01,2641.291,10.108,0.00223,0.069,0.084,0.847,2309.0,0.155,-0.139,0.983,0.169,61.325,0.0107,0.2077542,0.137,-72282035.0,2.0,33331.0,1762.0,0.303,18.92,27.16,0.53,0.57384723,92.76033,0.06700128,63.21465,-10.9954815,17.115644,-6.674788,23.59775,0.969494949,0.794343434,18.0662638,576.0,31.7903,29.1072,38.35
QUC 3534-2018,Senescencia normal,18.05469,992.46075,36.64,0.0066,0.00069,1585.57,1213.0,1401.0,0.235,151.094,138.5424,13248.0,38.73,2.09,2.09,0.09,61.44,1177.091,14.888,0.00058,0.116,0.056,0.828,0.896,0.474,-0.412,0.938,0.429,26.904,0.0072,0.0803546,0.104,-7228244.0,3.0,30770.0,1699.0,0.256,18.11,36.13,0.45,0.37143603,40.909863,0.30866247,43.678497,-0.23080757,27.648811,12.380853,28.657335,0.000422,0.0,100.0,525.0,40.239,38.273,45.118
QUC 3534-2018,Senescencia normal,22.93652,992.73718,33.7,23570.1641,87.43805,1462.52,1065.0,1252.0,0.272,0.0,133.9423,9097.0,36.55,2.85,2.85,0.19,105.54,1628.777,12.074,0.00147,0.144,0.065,0.791,2.552,0.363,0.131,0.505,0.45,65.012,0.0075,0.1968952,0.0,-716334748.0,3.0,15542.0,1758.0,0.435,8.84,36.02,0.46,0.37158012,38.664722,0.29210132,43.292595,0.67955977,26.299767,13.161678,27.263493,0.000845,0.0,100.0,519.0,42.132,39.083,45.155
QUC 3534-2018,Senescencia normal,24.17578,993.1394,34.65,0.0093,0.00087,3202.18,2187.0,2460.33,0.317,107.073,126.5521,6396.0,35.91,1.26,1.26,0.16,77.93,746.415,9.513,0.00092,0.232,0.073,0.695,1.945,0.101,0.393,0.505,0.65,56.33,0.0079,0.1164279,0.093,-7228202833333330.0,3.0,41637.0,1763.0,0.253,23.62,25.68,0.45,0.37143603,40.909863,0.30866247,43.678497,-0.23080757,27.648811,12.380853,28.657335,0.000422,0.0,100.0,525.0,40.239,38.273,45.118
QUC 3534-2018,Senescencia normal,17.24902,992.10889,36.61,0.0078,0.00056,1402.1,917.0,1062.67,0.346,128.878,202.3422,11303.0,37.53,0.92,0.92,0.22,89.25,819.603,8.225,0.00069,0.242,0.082,0.676,1.798,0.393,-0.424,1.031,0.604,57.323,0.0049,0.1396161,0.072,-716334748.0,3.0,38212.0,1835.0,0.269,20.82,25.64,0.46,0.37158012,38.664722,0.29210132,43.292595,0.67955977,26.299767,13.161678,27.263493,0.000845,0.0,100.0,519.0,42.132,39.083,45.155
QUC 3534-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.18,0.5136169,29.538996,0.22082704,56.8218,4.7168922,26.541082,20.884125,29.621166,0.000159,0.0,100.0,480.0,45.2796,41.5014,51.7874
QUC 3534-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11725.0,,,,35.71,0.18,0.553708,29.103498,0.20262468,60.65559,4.48141,26.42184,20.832613,30.221949,0.000313,0.0,100.0,477.0,46.016,42.4389,53.9888
QUC 3534-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11564.0,,,,29.46,0.18,0.5136169,29.538996,0.22082704,56.8218,4.7168922,26.541082,20.884125,29.621166,0.000159,0.0,100.0,480.0,45.2796,41.5014,51.7874
QUC 3534-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,11585.0,1134.0,0.096,10.22,29.4,0.18,0.553708,29.103498,0.20262468,60.65559,4.48141,26.42184,20.832613,30.221949,0.000313,0.0,100.0,477.0,46.016,42.4389,53.9888
QUC 3555-2017,Stay green,25.45508,988.47845,35.51,0.0049,0.00054,2393.84,2229.0,2306.67,0.069,204.719,133.2384,17.04,34.61,-0.9,-0.9,0.14,48.59,2999.293,64.99,0.00137,0.036,0.015,0.949,2312.0,0.164,0.176,0.659,0.511,61.958,0.0075,0.1825366,0.111,-7228229166666660.0,1.0,34428.0,1531.0,0.262,22.49,31.87,0.66,0.33448255,60.74536,0.25224352,40.067165,-7.2475214,23.369633,0.7693002,25.49543,0.642006958,0.001464933,99.77181974,594.0,34.4873,32.912,40.5959
QUC 3555-2017,Stay green,27.9375,988.16156,33.68,-0.0011,8e-05,1314.45,956.0,1186.67,0.273,-91.6148,171.136,4467.0,33.11,-0.57,-0.57,0.13,113.86,2608.49,12.015,0.00128,0.097,0.069,0.833,1313.0,0.266,-0.475,1209.0,0.287,49.756,0.0058,0.2190541,-0.073,,1.0,38199.0,1575.0,0.259,24.26,31.84,0.41,0.35225454,45.588295,0.32727575,42.13656,-2.3506844,28.201302,9.346383,29.073654,0.027427658,0.0,100.0,576.0,37.4113,35.8877,40.0116
QUC 3555-2017,Stay green,20.18945,988.06873,34.15,0.0086,0.00184,1935.87,1705.0,1765.0,0.119,115.819,152.7522,10225.0,34.55,0.4,0.4,0.25,93.89,2370.896,35.04,0.00144,0.088,0.025,0.886,7137.0,0.044,0.68,0.276,0.715,58.844,0.0065,0.2199632,0.213,-7228226666666660.0,1.0,34951.0,1741.0,0.27,20.08,33.31,0.66,0.33448255,60.74536,0.25224352,40.067165,-7.2475214,23.369633,0.7693002,25.49543,0.642006958,0.001464933,99.77181974,594.0,34.4873,32.912,40.5959
QUC 3555-2017,Stay green,22.18262,987.71783,33.35,0.156,-0.0003,1427.25,994.0,1245.67,0.304,64.09,159.2685,2624.0,33.71,0.36,0.36,0.25,123.39,2158.988,10.196,0.00154,0.127,0.078,0.795,2416.0,0.181,-0.19,1009.0,0.334,51.375,0.0063,0.2452735,-0.002,,1.0,22907.0,1637.0,0.375,13.99,33.26,0.41,0.35225454,45.588295,0.32727575,42.13656,-2.3506844,28.201302,9.346383,29.073654,0.027427658,0.0,100.0,576.0,37.4113,35.8877,40.0116
QUC 3555-2017,Stay green,25.75,993.20581,28.69,-7813652.0,-233387.0,2200.87,1112.0,1574.0,0.495,-0.001,120.4004,7715.0,27.71,-0.98,-0.98,0.22,87.02,678.52,3.984,0.00067,0.285,0.144,0.572,1.1,0.92,0.133,-0.053,0.407,52.237,0.0083,0.0806683,0.002,-718819407.0,2.0,31334.0,1728.0,0.291,18.13,25.4,0.51,0.54753,80.04451,0.11724025,61.603107,-11.627812,21.705019,-5.5046506,28.706753,0.9828125,0.448958333,54.31902491,612.0,33.1186,30.5731,37.4529
QUC 3555-2017,Stay green,24.47461,993.43573,31.15,0.0123,0.00177,2594.47,1771.0,2266.0,0.317,81.131,153.6483,21199.0,28.63,-2.52,-2.52,0.11,84.05,1470.703,9.495,0.00116,0.127,0.083,0.79,1268.0,0.238,-0.293,1055.0,0.312,47.428,0.0065,0.178232,0.144,-7228229333333330.0,2.0,34347.0,1872.0,0.288,18.35,25.89,0.6,0.56883013,105.85523,0.093711376,64.80695,-17.9171,21.885271,-14.410772,30.51981,0.99010101,0.99010101,0.0,576.0,27.8377,26.5925,30.2709
QUC 3555-2017,Stay green,26.70996,993.39874,29.67,0.0097,0.00183,2045.68,1611.0,1903.0,0.212,103.411,134.0929,1651.0,28.03,-1.64,-1.64,0.1,71.51,2270.192,17.086,0.00132,0.07,0.051,0.879,1565.0,0.034,-0.09,1056.0,0.278,42.86,0.0075,0.1770026,0.189,-7228244333333330.0,2.0,22839.0,1879.0,0.364,12.16,25.96,0.51,0.54753,80.04451,0.11724025,61.603107,-11.627812,21.705019,-5.5046506,28.706753,0.9828125,0.448958333,54.31902491,612.0,33.1186,30.5731,37.4529
QUC 3555-2017,Stay green,28.45898,993.0639,27.55,0.0179,0.00082,1433.57,922.0,1217.0,0.357,55.821,998802,9553.0,26.93,-0.62,-0.62,0.33,106.7,1570.212,7.795,0.00123,0.151,0.097,0.752,2069.0,0.465,0.171,0.363,0.321,56.542,0.01,0.1228526,0.046,-718819407.0,2.0,32715.0,1704.0,0.286,19.19,25.44,0.6,0.56883013,105.85523,0.093711376,64.80695,-17.9171,21.885271,-14.410772,30.51981,0.99010101,0.99010101,0.0,576.0,27.8377,26.5925,30.2709
QUC 3555-2017,Stay green,16.0918,992.53888,37.35,0.01,0.00082,1839.71,1384.0,1679.33,0.248,100.025,547.716,20171.0,38.57,1.22,1.22,0.09,38.93,994.318,13.821,0.00058,0.087,0.062,0.851,2.368,0.137,0.764,0.099,0.29,30.337,0.0183,0.0317675,0.082,-7228220666666660.0,3.0,17639.0,1847.0,0.358,9.55,38.25,0.49,0.41081795,47.926907,0.314485,48.85981,-3.843292,31.17334,8.940548,33.726917,0.001689665,0.0,100.0,544.0,38.238,36.372,42.97
QUC 3555-2017,Stay green,18.16699,992.21313,36.33,0.018,0.00038,1373.4,878.0,1084.0,0.361,55.436,228.8521,18131.0,38.23,1.9,1.9,0.31,65.54,690.281,7.649,0.00052,0.211,0.091,0.698,3.611,0.064,0.032,0.904,0.473,39.404,0.0044,0.1190031,0.021,-716334748.0,3.0,25590.0,1498.0,0.304,17.08,37.67,0.49,0.41081795,47.926907,0.314485,48.85981,-3.843292,31.17334,8.940548,33.726917,0.001689665,0.0,100.0,544.0,38.238,36.372,42.97
QUC 3555-2017,Stay green,21.50879,992.79608,36.04,0.0071,0.00085,1892.65,1417.0,1733.0,0.251,141.028,130.8302,12464.0,38.73,2.69,2.69,0.26,53.37,1411.785,13.538,0.00061,0.084,0.063,0.853,-0.522,-0.651,3684.0,-2.033,0.274,33.035,0.0076,0.0798064,0.12,-7228212666666660.0,3.0,21543.0,1597.0,0.338,13.49,37.66,0.47,0.4161159,39.192207,0.30684853,48.48779,0.7877183,29.923515,15.311615,31.635777,0.000845,0.0,100.0,551.0,40.998,37.891,45.104
QUC 3555-2017,Stay green,18.12598,992.45563,35.9,0.0082,0.00062,812.71,618.0,716.0,0.24,122.517,333.1944,13666.0,38.07,2.17,2.17,0.33,59.9,1118.539,14.489,0.00031,0.119,0.057,0.824,-1.813,-0.023,1365.0,-0.342,0.429,18.908,0.003,0.1032903,0.076,-716334748.0,3.0,13767.0,1725.0,0.434,7.98,38.22,0.47,0.4161159,39.192207,0.30684853,48.48779,0.7877183,29.923515,15.311615,31.635777,0.000845,0.0,100.0,551.0,40.998,37.891,45.104
QUC 3555-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8017.0,0.988,0.179,8.12,35.27,0.24,0.55490464,30.281717,0.22843558,61.216236,4.9201965,29.02203,22.768492,32.787144,0.000161,0.0,100.0,464.0,46.8611,43.2051,54.128
QUC 3555-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.16,0.56271154,29.573576,0.2347399,62.009647,5.7493258,29.837305,24.540491,33.542088,0.0,0.0,,438.0,41.3059,39.2306,44.8155
QUC 3555-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5013.0,,0.281,,31.54,0.24,0.55490464,30.281717,0.22843558,61.216236,4.9201965,29.02203,22.768492,32.787144,0.000161,0.0,100.0,464.0,46.8611,43.2051,54.128
QUC 3555-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.16,0.56271154,29.573576,0.2347399,62.009647,5.7493258,29.837305,24.540491,33.542088,0.0,0.0,,438.0,41.3059,39.2306,44.8155
QUC 3613-2017,Stay green,21.38477,988.23737,34.19,0.0098,0.00055,1983.04,1529.0,1723.67,0.229,102.015,170.2715,8324.0,34.51,0.32,0.32,0.11,102.56,1739.704,15.434,0.00071,0.131,0.053,0.816,1576.0,0.09,-0.122,1032.0,0.507,31.838,0.0059,0.1208928,0.056,-7228257833333330.0,1.0,43149.0,1591.0,0.213,27.12,29.39,0.59,0.3543388,64.0931,0.24411303,42.44498,-8.412595,24.125183,-0.4296939,26.965652,0.753594887,0.010296467,98.63368669,576.0,37.2086,35.8637,38.9264
QUC 3613-2017,Stay green,20.74023,987.93323,35.44,0.0091,0.00019,1351.78,1006.0,1120.33,0.256,110.29,126.399,5685.0,36.33,0.89,0.89,0.1,90.51,1176.162,13.198,0.00104,0.171,0.058,0.77,2.06,0.242,-0.159,0.917,0.601,55.389,0.0079,0.131455,0.021,,1.0,32099.0,1312.0,0.245,24.46,29.45,0.55,0.39857543,48.253197,0.29816562,47.25796,-3.9567327,29.24581,7.9396763,31.710754,0.084945855,0.0,100.0,576.0,36.5539,34.2522,40.2723
QUC 3613-2017,Stay green,25.77734,988.3067,33.85,0.005,0.001,2258.6,1779.0,2075.0,0.212,201.493,243.1899,6.29,31.85,-2.0,-2.0,0.12,106.01,2908.328,17.102,0.00134,0.081,0.051,0.868,0.841,0.62,-1115.0,1495.0,0.328,55.748,0.0041,0.3258745,0.201,-72282345.0,1.0,31989.0,1736.0,0.299,18.43,33.51,0.59,0.3543388,64.0931,0.24411303,42.44498,-8.412595,24.125183,-0.4296939,26.965652,0.753594887,0.010296467,98.63368669,576.0,37.2086,35.8637,38.9264
QUC 3613-2017,Stay green,27.46777,987.95282,32.01,0.0134,-0.00085,1650.7,1223.0,1477.33,0.259,74.402,147.1533,5939.0,32.15,0.14,0.14,0.25,121.58,2573.037,12.954,0.0017,0.105,0.064,0.831,3805.0,0.088,0.263,0.649,0.336,60.405,0.0068,0.2501606,-0.063,,1.0,42053.0,1584.0,0.238,26.56,33.48,0.55,0.39857543,48.253197,0.29816562,47.25796,-3.9567327,29.24581,7.9396763,31.710754,0.084945855,0.0,100.0,576.0,36.5539,34.2522,40.2723
QUC 3613-2017,Stay green,28.47461,993.1524,27.4,0.0066,-0.0011,2501.01,1192.0,1803.33,0.523,151.099,136.7515,10735.0,25.47,-1.93,-1.93,0.21,150.11,1195.617,3.444,0.00096,0.279,0.162,0.559,1402.0,0.761,-0.559,0.798,0.352,62.222,0.0073,0.1312814,-0.166,-718819407.0,2.0,35912.0,1539.0,0.294,23.34,25.56,0.56,0.5713806,84.96354,0.110563576,64.152405,-12.9201355,22.051434,-7.2098284,29.667095,0.986458333,0.6646875,32.6187962,612.0,31.3436,29.5085,35.9877
QUC 3613-2017,Stay green,27.11328,993.01581,27.73,0.0177,-0.00018,1794.42,963.0,1310.33,0.463,56.578,236.5946,11124.0,26.67,-1.06,-1.06,0.21,143.67,1182.465,4.652,0.00047,0.27,0.129,0.601,2044.0,0.564,0.026,0.41,0.428,49.504,0.0042,0.1111995,-0.01,-718819407.0,2.0,31846.0,1747.0,0.312,18.23,25.54,0.5,0.59044594,100.09786,0.08880925,66.30138,-15.7103815,21.140154,-11.632813,29.443567,0.983255814,0.934573643,4.951119521,612.0,33.1744,30.8171,36.1922
QUC 3613-2017,Stay green,25.61914,993.35706,29.56,0.0079,0.0014,4059.99,2325.0,3445.0,0.427,125.893,149.074,9237.0,28.03,-1.53,-1.53,0.14,103.2,1518.811,5.54,0.00147,0.151,0.13,0.719,2812.0,0.295,0.037,0.668,0.239,63.82,0.0067,0.2191388,0.176,-7228236833333330.0,2.0,42883.0,1773.0,0.243,24.19,25.52,0.56,0.5713806,84.96354,0.110563576,64.152405,-12.9201355,22.051434,-7.2098284,29.667095,0.986458333,0.6646875,32.6187962,612.0,31.3436,29.5085,35.9877
QUC 3613-2017,Stay green,26.85449,993.44763,29.27,0.0093,0.0015,4087.65,2430.0,3356.33,0.406,107.708,163.6113,33214.0,26.93,-2.34,-2.34,0.07,102.19,1268.659,6.154,0.00123,0.179,0.115,0.706,2158.0,0.189,0.037,0.773,0.319,51.286,0.0061,0.2012419,0.162,-72282655.0,2.0,41849.0,1847.0,0.261,22.66,25.51,0.5,0.59044594,100.09786,0.08880925,66.30138,-15.7103815,21.140154,-11.632813,29.443567,0.983255814,0.934573643,4.951119521,612.0,33.1744,30.8171,36.1922
QUC 3613-2017,Stay green,17.62988,992.04327,36.52,0.0039,0.00021,1809.57,1100.0,1260.67,0.392,259.591,177.749,8274.0,37.21,0.69,0.69,0.19,112.95,828.362,6.565,0.0005,0.303,0.092,0.605,2.189,0.221,0.242,0.536,0.675,54.716,0.0056,0.0888745,0.055,-716334748.0,3.0,26959.0,1419.0,0.295,19.0,35.88,0.37,0.45010614,36.76489,0.27958244,51.59621,1.8160417,29.386656,17.035757,31.754822,0.000563,0.0,100.0,549.0,39.855,36.416,45.131
QUC 3613-2017,Stay green,17.5625,992.38763,36.06,0.0063,0.00074,1111.49,854.0,914.33,0.232,157.931,157.1873,3532.0,37.41,1.35,1.35,0.23,128.98,1619.339,15.185,0.001,0.177,0.051,0.772,2.267,0.435,-0.676,1.241,0.715,49.106,0.0064,0.1571873,0.117,-716334748.0,3.0,21807.0,1637.0,0.314,13.32,37.31,0.48,0.38698086,38.760098,0.26531625,44.6997,0.24125962,25.258774,12.294853,26.82697,0.000697,0.0,100.0,578.0,38.277,36.156,40.733
QUC 3613-2017,Stay green,20.08496,992.724,36.51,0.0077,0.00104,3189.17,2248.0,2774.0,0.295,129.076,120.8182,6614.0,37.87,1.36,1.36,0.35,97.75,1670.961,10.656,0.00156,0.13,0.075,0.795,1.44,0.503,-1089.0,1.586,0.357,60.369,0.0083,0.1884764,0.134,-7228237833333330.0,3.0,30253.0,1661.0,0.286,18.21,37.48,0.37,0.45010614,36.76489,0.27958244,51.59621,1.8160417,29.386656,17.035757,31.754822,0.000563,0.0,100.0,549.0,39.855,36.416,45.131
QUC 3613-2017,Stay green,19.53613,992.37341,36.57,0.0089,0.0003,1889.71,1571.0,1503.67,0.169,112.994,91.3271,13827.0,39.91,3.34,3.34,0.05,80.43,876.182,23.055,0.00032,0.204,0.033,0.763,-6.181,-0.053,1.535,-0.482,1.266,15.35,0.0109,0.0292247,0.034,-7228266.0,3.0,29438.0,1723.0,0.28,17.08,35.72,0.48,0.38698086,38.760098,0.26531625,44.6997,0.24125962,25.258774,12.294853,26.82697,0.000697,0.0,100.0,578.0,38.277,36.156,40.733
QUC 3613-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.21,0.54557264,29.339338,0.21481872,59.998753,4.8455353,27.26189,21.730871,30.865402,0.000487,0.0,100.0,464.0,44.4134,40.0249,50.9194
QUC 3613-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8463.0,,,,35.26,0.14,0.56794053,30.808128,0.21319222,62.40166,3.9943647,28.180794,21.033165,32.375557,0.000161,0.0,100.0,464.0,44.7436,40.1019,51.6044
QUC 3613-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.21,0.54557264,29.339338,0.21481872,59.998753,4.8455353,27.26189,21.730871,30.865402,0.000487,0.0,100.0,464.0,44.4134,40.0249,50.9194
QUC 3613-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7699.0,1747.0,0.706,4.41,31.9,0.14,0.56794053,30.808128,0.21319222,62.40166,3.9943647,28.180794,21.033165,32.375557,0.000161,0.0,100.0,464.0,44.7436,40.1019,51.6044
QUC 3635-2020,Senescencia normal,23.78711,987.59521,31.38,-0.0054,-3e-05,1459.97,999.0,1234.0,0.316,-186.804,188.9109,3903.0,31.33,-0.05,-0.05,0.22,153.1,2194.993,9.576,0.00127,0.155,0.08,0.765,3058.0,0.31,0.157,0.533,0.397,60.395,0.0053,0.2399168,0.006,,1.0,23025.0,1433.0,0.211,16.06,32.52,0.51,0.37509573,41.157696,0.2934078,43.9227,-0.5347978,26.825674,11.671037,28.110674,0.012445494,0.0,100.0,594.0,38.1396,35.2425,41.5553
QUC 3635-2020,Senescencia normal,23.37109,987.85211,31.33,0.01,0.00018,1964.61,1428.0,1822.0,0.273,100.044,123.4698,4343.0,32.15,0.82,0.82,0.12,86.38,2629.654,11.986,0.00086,0.073,0.071,0.856,9.76,-0.054,1.89,-0.836,0.208,16.895,0.0081,0.106184,0.018,-71633053.0,1.0,39077.0,1783.0,0.237,21.91,32.48,0.52,0.35000086,46.026085,0.27035296,41.176514,-2.7950404,24.310669,7.2625027,25.735914,0.052325581,0.0,100.0,594.0,36.6838,34.0487,42.582
QUC 3635-2020,Senescencia normal,26.4646,988.0703100000001,32.74,0.004425,8.250000000000001e-05,1847.1325,1312.25,1589.5,0.29525,55.79124999999999,255.2093,11558.0,32.485,-0.255,-0.255,0.1825,136.0525,2174.9674999999997,10.778,0.0010325,0.14225,0.0735,0.78425,866.44,0.06025,537.5085,-0.10549999999999998,0.396,53.2665,0.006025,0.188157725,0.0175,-393981838.5,1.0,40753.0,1685.0,0.222,24.18,32.14,0.62,0.31212845,51.00045,0.2893842,37.373905,-4.333475,23.776955,4.6364036,24.555288,0.20521439,0.000182,99.91146525,585.0,35.5582,33.059,39.2865
QUC 3635-2020,Senescencia normal,26.4646,988.0703100000001,32.74,0.004425,8.250000000000001e-05,1847.1325,1312.25,1589.5,0.29525,55.79124999999999,148.1077,11558.0,32.485,-0.255,-0.255,0.1825,136.0525,2174.9674999999997,10.778,0.0010325,0.14225,0.0735,0.78425,866.44,0.06025,537.5085,-0.10549999999999998,0.396,53.2665,0.006025,0.188157725,0.0175,-393981838.5,1.0,35295.0,1525.0,0.262,23.14,33.7,0.51,0.37509573,41.157696,0.2934078,43.9227,-0.5347978,26.825674,11.671037,28.110674,0.012445494,0.0,100.0,594.0,38.1396,35.2425,41.5553
QUC 3635-2020,Senescencia normal,26.4646,988.0703100000001,32.74,0.004425,8.250000000000001e-05,1847.1325,1312.25,1589.5,0.29525,55.79124999999999,188.9109,11558.0,32.485,-0.255,-0.255,0.1825,136.0525,2174.9674999999997,10.778,0.0010325,0.14225,0.0735,0.78425,866.44,0.06025,537.5085,-0.10549999999999998,0.396,53.2665,0.006025,0.188157725,0.0175,-393981838.5,1.0,44545.0,1435.0,0.229,31.05,33.71,0.52,0.35000086,46.026085,0.27035296,41.176514,-2.7950404,24.310669,7.2625027,25.735914,0.052325581,0.0,100.0,594.0,36.6838,34.0487,42.582
QUC 3635-2020,Senescencia normal,30.55176,988.58313,34.73,0.0057,0.00055,2505.0,1840.0,2109.33,0.265,174.617,148.1077,34588.0,34.21,-0.52,-0.52,0.13,90.93,1278.929,12.503,0.00097,0.158,0.062,0.78,2006.0,0.421,-0.013,0.592,0.519,72.24,0.0068,0.1436645,0.096,-716330624.0,1.0,43955.0,1582.0,0.23,27.78,31.23,0.62,0.31212845,51.00045,0.2893842,37.373905,-4.333475,23.776955,4.6364036,24.555288,0.20521439,0.000182,99.91146525,585.0,35.5582,33.059,39.2865
