Genotipo,Hoja,cara,Chl,Flav,Anth,NBI,temp,Estado Fenológico,Valorgs,Intensity,Hue,Saturation,Lightness,a*,b*,u*,v*,GA,GGA,CSI,Area,Mean,Min,Max,Caracteristica,Ambient Humidity,Ambient Pressure,Ambient Temperature,ECS_tau,ECSt mAU,FmPrime,FoPrime,Fs,FvP_over_FmP,gH+,kP700,leaf angle,Leaf Temperature,Leaf Temperature Differenial,Leaf Temperature Differential,leaf_thickness,LEF,Light Intensity (PAR),NPQt,P700_DIRK_ampl,Phi2,PhiNO,PhiNPQ,PS1 Active Centers,PS1 Open Centers,PS1 Over Reduced Centers,PS1 Oxidized Centers,qL,SPAD,tP700,v_initial_P700,vH+,Latitude,Longitude
QUC 3529-2017,Hoja 1,sup,41322.0,1763.0,0.214,23.44,25.71,1,0.845,0.28456452,94.61241,0.26555443,37.06557,-17.88991,24.672785,-12.389892,27.5768,0.976759411,0.9766503,0.011170688,666,21.721,20.945,22.738,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 1,sup,41322.0,1763.0,0.214,23.44,25.71,1,0.845,0.2632469,105.21884,0.21943003,34.38363,-18.616581,21.53992,-13.913925,24.350897,0.977514793,0.975470683,0.209112921,657,20.696,20.278,21.585,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 2,sup,42118.0,1628.0,0.246,25.87,25.86,1,0.845,0.28456452,94.61241,0.26555443,37.06557,-17.88991,24.672785,-12.389892,27.5768,0.976759411,0.9766503,0.011170688,666,21.721,20.945,22.738,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 2,sup,42118.0,1628.0,0.246,25.87,25.86,1,0.845,0.2632469,105.21884,0.21943003,34.38363,-18.616581,21.53992,-13.913925,24.350897,0.977514793,0.975470683,0.209112921,657,20.696,20.278,21.585,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 1,sup,43472.0,1788.0,0.215,24.32,27.58,1,0.845,0.28456452,94.61241,0.26555443,37.06557,-17.88991,24.672785,-12.389892,27.5768,0.976759411,0.9766503,0.011170688,666,21.721,20.945,22.738,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 1,sup,43472.0,1788.0,0.215,24.32,27.58,1,0.845,0.2632469,105.21884,0.21943003,34.38363,-18.616581,21.53992,-13.913925,24.350897,0.977514793,0.975470683,0.209112921,657,20.696,20.278,21.585,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 2,sup,41146.0,1810.0,0.231,22.73,27.6,1,0.845,0.28456452,94.61241,0.26555443,37.06557,-17.88991,24.672785,-12.389892,27.5768,0.976759411,0.9766503,0.011170688,666,21.721,20.945,22.738,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3529-2017,Hoja 2,sup,41146.0,1810.0,0.231,22.73,27.6,1,0.845,0.2632469,105.21884,0.21943003,34.38363,-18.616581,21.53992,-13.913925,24.350897,0.977514793,0.975470683,0.209112921,657,20.696,20.278,21.585,2.0,31.875245,996.0729349999999,28.9625,0.0073750000000000005,-0.00041000000000000005,3893.1625000000004,1646.0,3299.915,0.627,153.4235,189.77015,6109.1575,26.490000000000002,-2.4725,-2.4725,0.27749999999999997,109.58500000000001,1555.73975,2.6025,0.0010624999999999999,0.1595,3.5530000000000004,-2.713,-26.78575,0.16275,261.9265,265.88325000000003,0.1335,48.4625,0.0057,0.202915025,0.010999999999999996,-1.8267409766050708e+16,-1797811444540844.2
QUC 3509-2017,Hoja 1,sup,50422.0,1778.0,0.211,28.36,26.67,1,0.815,0.36252663,97.21506,0.22065562,45.862408,-19.988632,26.433012,-14.919421,31.963987,0.972967033,0.908021978,6.674949176,693,20.623,19.703,23.533,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 1,sup,50422.0,1778.0,0.211,28.36,26.67,1,0.815,0.25259945,98.391785,0.22897166,32.459625,-15.828834,20.555027,-10.799451,22.529879,0.977681473,0.976814735,0.088652482,666,22.954,21.901,25.205,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 2,sup,49263.0,1789.0,0.208,27.54,26.62,1,0.815,0.36252663,97.21506,0.22065562,45.862408,-19.988632,26.433012,-14.919421,31.963987,0.972967033,0.908021978,6.674949176,693,20.623,19.703,23.533,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 2,sup,49263.0,1789.0,0.208,27.54,26.62,1,0.815,0.25259945,98.391785,0.22897166,32.459625,-15.828834,20.555027,-10.799451,22.529879,0.977681473,0.976814735,0.088652482,666,22.954,21.901,25.205,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 1,sup,53122.0,1811.0,0.194,29.34,26.82,1,0.815,0.36252663,97.21506,0.22065562,45.862408,-19.988632,26.433012,-14.919421,31.963987,0.972967033,0.908021978,6.674949176,693,20.623,19.703,23.533,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 1,sup,53122.0,1811.0,0.194,29.34,26.82,1,0.815,0.25259945,98.391785,0.22897166,32.459625,-15.828834,20.555027,-10.799451,22.529879,0.977681473,0.976814735,0.088652482,666,22.954,21.901,25.205,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 2,sup,49364.0,1651.0,0.183,29.89,26.79,1,0.815,0.36252663,97.21506,0.22065562,45.862408,-19.988632,26.433012,-14.919421,31.963987,0.972967033,0.908021978,6.674949176,693,20.623,19.703,23.533,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3509-2017,Hoja 2,sup,49364.0,1651.0,0.183,29.89,26.79,1,0.815,0.25259945,98.391785,0.22897166,32.459625,-15.828834,20.555027,-10.799451,22.529879,0.977681473,0.976814735,0.088652482,666,22.954,21.901,25.205,1.0,31.0632325,996.0519575000001,29.055,0.007724999999999999,-0.00042749999999999993,3849.0125,1922.0,3123.58,0.492,138.2765,241.00135,13888.0,26.65,-2.4050000000000002,-2.4050000000000002,0.25,137.055,1568.07875,4.18625,0.0010025,0.19225,0.1635,0.6445,4.016,374.348,290.66425,-414.26225,0.24525,67.36725,0.0049,0.210762425,-0.095,-1826749057717431.2,-3595621484409684.0
QUC 3454-2017,Hoja 1,sup,44694.0,1806.0,0.225,24.74,24.49,1,0.815,0.39449933,100.12996,0.12233591,46.644936,-14.449747,18.891058,-10.36086,24.032501,0.909010989,0.821098901,9.671179884,684,22.28,20.976,26.289,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 1,sup,44694.0,1806.0,0.225,24.74,24.49,1,0.815,0.39018905,86.8626,0.25513482,48.88999,-18.340538,29.486666,-11.89106,35.139492,0.977692308,0.918241758,6.08070136,702,20.524,19.878,21.719,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 2,sup,40246.0,1595.0,0.268,25.24,24.73,1,0.815,0.39449933,100.12996,0.12233591,46.644936,-14.449747,18.891058,-10.36086,24.032501,0.909010989,0.821098901,9.671179884,684,22.28,20.976,26.289,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 2,sup,40246.0,1595.0,0.268,25.24,24.73,1,0.815,0.39018905,86.8626,0.25513482,48.88999,-18.340538,29.486666,-11.89106,35.139492,0.977692308,0.918241758,6.08070136,702,20.524,19.878,21.719,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 1,sup,37394.0,1671.0,0.225,22.37,28.23,1,0.815,0.39449933,100.12996,0.12233591,46.644936,-14.449747,18.891058,-10.36086,24.032501,0.909010989,0.821098901,9.671179884,684,22.28,20.976,26.289,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 1,sup,37394.0,1671.0,0.225,22.37,28.23,1,0.815,0.39018905,86.8626,0.25513482,48.88999,-18.340538,29.486666,-11.89106,35.139492,0.977692308,0.918241758,6.08070136,702,20.524,19.878,21.719,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 2,sup,39362.0,1504.0,0.259,26.17,28.25,1,0.815,0.39449933,100.12996,0.12233591,46.644936,-14.449747,18.891058,-10.36086,24.032501,0.909010989,0.821098901,9.671179884,684,22.28,20.976,26.289,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3454-2017,Hoja 2,sup,39362.0,1504.0,0.259,26.17,28.25,1,0.815,0.39018905,86.8626,0.25513482,48.88999,-18.340538,29.486666,-11.89106,35.139492,0.977692308,0.918241758,6.08070136,702,20.524,19.878,21.719,1.0,30.837889999999998,996.048235,29.145,0.00795,-0.0009775,3937.605,1875.75,2890.085,0.5245,134.37225,185.709725,9202.75,26.84,-2.305,-2.305,0.3025,140.0625,1284.283,3.5265,0.00075,0.25925,0.17425000000000002,0.5665,2.09675,0.448,-0.2495,361.4405,0.339,55.17725,0.0060750000000000005,0.146674825,-0.08449999999999999,-1826748724384098.8,-1797809544054420.2
QUC 3678-2016,Hoja 1,sup,49526.0,1472.0,0.207,33.64,25.28,1,0.84,0.40201476,92.47094,0.226291,50.143948,-19.730766,28.420206,-14.097066,34.790237,0.977573131,0.952546046,2.560124127,666,22.537,21.006,26.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 1,sup,49526.0,1472.0,0.207,33.64,25.28,1,0.84,0.42964077,101.68873,0.20120019,53.80626,-23.667004,29.03858,-19.233698,36.978,0.977632297,0.977523186,0.011160714,666,21.282,20.025,24.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 2,sup,41135.0,1555.0,0.261,26.45,25.21,1,0.84,0.40201476,92.47094,0.226291,50.143948,-19.730766,28.420206,-14.097066,34.790237,0.977573131,0.952546046,2.560124127,666,22.537,21.006,26.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 2,sup,41135.0,1555.0,0.261,26.45,25.21,1,0.84,0.42964077,101.68873,0.20120019,53.80626,-23.667004,29.03858,-19.233698,36.978,0.977632297,0.977523186,0.011160714,666,21.282,20.025,24.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 1,sup,48012.0,1579.0,0.263,30.41,26.93,1,0.84,0.40201476,92.47094,0.226291,50.143948,-19.730766,28.420206,-14.097066,34.790237,0.977573131,0.952546046,2.560124127,666,22.537,21.006,26.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 1,sup,48012.0,1579.0,0.263,30.41,26.93,1,0.84,0.42964077,101.68873,0.20120019,53.80626,-23.667004,29.03858,-19.233698,36.978,0.977632297,0.977523186,0.011160714,666,21.282,20.025,24.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 2,sup,41793.0,1517.0,0.256,27.54,26.86,1,0.84,0.40201476,92.47094,0.226291,50.143948,-19.730766,28.420206,-14.097066,34.790237,0.977573131,0.952546046,2.560124127,666,22.537,21.006,26.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUC 3678-2016,Hoja 2,sup,41793.0,1517.0,0.256,27.54,26.86,1,0.84,0.42964077,101.68873,0.20120019,53.80626,-23.667004,29.03858,-19.233698,36.978,0.977632297,0.977523186,0.011160714,666,21.282,20.025,24.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
